Id,OrderApi__Receipt_Line__c,OrderApi__Term__c,Name,OrderApi__Subscription__c,OrderApi__Activated_Date__c,OrderApi__Active_Assignments__c,OrderApi__Assignments_Allowed__c,OrderApi__Assignments_Available__c,OrderApi__Invoice_Line__c,OrderApi__Invoiced_Date__c,OrderApi__Is_Amendment__c,OrderApi__Is_Invoiced__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Sales_Order_Line__c,OrderApi__Subscription_Line__c,OrderApi__Subtotal__c,OrderApi__Total__c,OrderApi__Is_Required_Package_Item__c,OrderApi__Receipt_Line__r.Id,OrderApi__Term__r.Id,OrderApi__Subscription__r.Id,OrderApi__Invoice_Line__r.Id,OrderApi__Item_Class__r.Id,OrderApi__Item__r.Id,OrderApi__Price_Rule__r.Id,OrderApi__Sales_Order_Line__r.Id,OrderApi__Subscription_Line__r.Id
a1Q4W000003fqYJUAY,,a1H4W00000BB546UAD,000000295,a1S4W000004D1TrUAK,2019-01-16,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,450,a1I4W00000HFa9sUAD,,450,450,false,,a1H4W00000BB546UAD,a1S4W000004D1TrUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFa9sUAD,
a1Q4W000003fqYKUAY,,a1H4W00000BB546UAD,000000296,a1S4W000004D1TrUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,45,a1I4W00000HFa9tUAD,a1Q4W000003fqYJUAY,45,45,false,,a1H4W00000BB546UAD,a1S4W000004D1TrUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,a1I4W00000HFa9tUAD,a1Q4W000003fqYJUAY
a1Q4W000003fqYLUAY,,a1H4W00000BB546UAD,000000297,a1S4W000004D1TrUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,30,a1I4W00000HFa9uUAD,a1Q4W000003fqYJUAY,30,30,false,,a1H4W00000BB546UAD,a1S4W000004D1TrUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFa9uUAD,a1Q4W000003fqYJUAY
a1Q4W000003fqYMUAY,,a1H4W00000BB547UAD,000000298,a1S4W000004D1TsUAK,2019-01-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,450,a1I4W00000HFaA4UAL,,450,450,false,,a1H4W00000BB547UAD,a1S4W000004D1TsUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFaA4UAL,
a1Q4W000003fqYNUAY,,a1H4W00000BB547UAD,000000299,a1S4W000004D1TsUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845LVUAY,1,35,a1I4W00000HFaA5UAL,a1Q4W000003fqYMUAY,35,35,false,,a1H4W00000BB547UAD,a1S4W000004D1TsUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845LVUAY,a1I4W00000HFaA5UAL,a1Q4W000003fqYMUAY
a1Q4W000003fqYOUAY,,a1H4W00000BB547UAD,000000300,a1S4W000004D1TsUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,30,a1I4W00000HFaA6UAL,a1Q4W000003fqYMUAY,30,30,false,,a1H4W00000BB547UAD,a1S4W000004D1TsUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFaA6UAL,a1Q4W000003fqYMUAY
a1Q4W000003fqYPUAY,,a1H4W00000BB55pUAD,000000303,a1S4W000004D1TtUAK,2019-01-28,0,14,14,,,false,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,a1C4W00000845LAUAY,1,2500,a1I4W00000HFaA9UAL,,2500,2500,false,,a1H4W00000BB55pUAD,a1S4W000004D1TtUAK,,a134W000009DZGNQA4,a154W00000926RkQAI,a1C4W00000845LAUAY,a1I4W00000HFaA9UAL,
a1Q4W000003fqYQUAY,,a1H4W00000BB53lUAD,000000307,a1S4W000004D1TuUAK,2019-02-18,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZrrUAH,,300,300,false,,a1H4W00000BB53lUAD,a1S4W000004D1TuUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZrrUAH,
a1Q4W000003fqYRUAY,,a1H4W00000BB53mUAD,000000312,a1S4W000004D1TvUAK,2019-03-13,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926QzQAI,FON - National Membership,900,true,a1C4W00000845KlUAI,1,300,a1I4W00000HFZqNUAX,,300,300,false,,a1H4W00000BB53mUAD,a1S4W000004D1TvUAK,,a134W000009DZGIQA4,a154W00000926QzQAI,a1C4W00000845KlUAI,a1I4W00000HFZqNUAX,
a1Q4W000003fqYSUAY,,a1H4W00000BB53mUAD,000000313,a1S4W000004D1TvUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KOUAY,1,30,a1I4W00000HFZqOUAX,a1Q4W000003fqYRUAY,30,30,true,,a1H4W00000BB53mUAD,a1S4W000004D1TvUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,a1I4W00000HFZqOUAX,a1Q4W000003fqYRUAY
a1Q4W000003fqYTUAY,,a1H4W00000BB53mUAD,000000314,a1S4W000004D1TvUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R0QAI,Local Chapter Membership,60,true,a1C4W00000845KmUAI,1,20,a1I4W00000HFZqPUAX,a1Q4W000003fqYRUAY,20,20,true,,a1H4W00000BB53mUAD,a1S4W000004D1TvUAK,,a134W000009DZGIQA4,a154W00000926R0QAI,a1C4W00000845KmUAI,a1I4W00000HFZqPUAX,a1Q4W000003fqYRUAY
a1Q4W000003fqYUUAY,,a1H4W00000BB53nUAD,000000319,a1S4W000004D1S2UAK,2019-04-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZqwUAH,,300,300,false,,a1H4W00000BB53nUAD,a1S4W000004D1S2UAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZqwUAH,
a1Q4W000003fqYVUAY,,a1H4W00000BB53oUAD,000000321,a1S4W000004D1S3UAK,2019-04-25,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,true,a1C4W00000845KPUAY,1,45,,,45,45,false,,a1H4W00000BB53oUAD,a1S4W000004D1S3UAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KPUAY,,
a1Q4W000003fqYWUAY,,a1H4W00000BB53pUAD,000000322,a1S4W000004D1S4UAK,2019-05-03,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZrBUAX,,300,300,false,,a1H4W00000BB53pUAD,a1S4W000004D1S4UAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZrBUAX,
a1Q4W000003fqYXUAY,,a1H4W00000BB53pUAD,000000323,a1S4W000004D1S4UAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KOUAY,1,90,a1I4W00000HFZrCUAX,a1Q4W000003fqYWUAY,90,90,false,,a1H4W00000BB53pUAD,a1S4W000004D1S4UAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KOUAY,a1I4W00000HFZrCUAX,a1Q4W000003fqYWUAY
a1Q4W000003fqYYUAY,,a1H4W00000BB53qUAD,000000324,a1S4W000004D1S5UAK,2019-05-03,9,10,1,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,a1C4W00000845KMUAY,1,1666.67,a1I4W00000HFZrDUAX,,1666.67,1666.67,false,,a1H4W00000BB53qUAD,a1S4W000004D1S5UAK,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZrDUAX,
a1Q4W000003fqYZUAY,,a1H4W00000BB53rUAD,000000325,a1S4W000004D1S6UAK,2019-05-03,3,10,7,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,a1C4W00000845KMUAY,1,1666.67,a1I4W00000HFZrFUAX,,1666.67,1666.67,false,,a1H4W00000BB53rUAD,a1S4W000004D1S6UAK,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZrFUAX,
a1Q4W000003fqYaUAI,,a1H4W00000BB53sUAD,000000328,a1S4W000004D1S7UAK,2019-05-20,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,false,a1C4W00000845KpUAI,1,45,a1I4W00000HFZrQUAX,,45,45,false,,a1H4W00000BB53sUAD,a1S4W000004D1S7UAK,,a134W000009DZGIQA4,a154W00000926RDQAY,a1C4W00000845KpUAI,a1I4W00000HFZrQUAX,
a1Q4W000003fqVNUAY,,a1H4W00000BB52vUAD,000000350,a1S4W000004D1S5UAK,,0,10,10,,,false,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,false,a1C4W00000845KMUAY,1,2500,a1I4W00000HFZkZUAX,,2500,2500,false,,a1H4W00000BB52vUAD,a1S4W000004D1S5UAK,,a134W000009DZGNQA4,a154W00000926QvQAI,a1C4W00000845KMUAY,a1I4W00000HFZkZUAX,
a1Q4W000003fqVOUAY,,,000000351,a1S4W000004D1RMUA0,2019-11-05,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,,,300,300,false,,,a1S4W000004D1RMUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,,
a1Q4W000003fqVPUAY,,a1H4W00000BB52wUAD,000000352,a1S4W000004D1RNUA0,2019-07-01,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkaUAH,,300,300,false,,a1H4W00000BB52wUAD,a1S4W000004D1RNUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkaUAH,
a1Q4W000003fqVQUAY,,a1H4W00000BB52xUAD,000000353,a1S4W000004D1SDUA0,2018-07-01,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkbUAH,,300,300,false,,a1H4W00000BB52xUAD,a1S4W000004D1SDUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkbUAH,
a1Q4W000003fqVRUAY,,a1H4W00000BB52yUAD,000000354,a1S4W000004D1SEUA0,2018-07-01,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkcUAH,,300,300,false,,a1H4W00000BB52yUAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkcUAH,
a1Q4W000003fqVSUAY,,a1H4W00000BB52zUAD,000000355,a1S4W000004D1SEUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkdUAH,,300,300,false,,a1H4W00000BB52zUAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkdUAH,
a1Q4W000003fqVTUAY,,a1H4W00000BB52zUAD,000000356,a1S4W000004D1SEUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZkeUAH,a1Q4W000003fqVSUAY,40,40,false,,a1H4W00000BB52zUAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZkeUAH,a1Q4W000003fqVSUAY
a1Q4W000003fqVUUAY,,a1H4W00000BB530UAD,000000357,a1S4W000004D1ROUA0,2019-11-11,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkgUAH,,300,300,false,,a1H4W00000BB530UAD,a1S4W000004D1ROUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkgUAH,
a1Q4W000003fqVVUAY,,a1H4W00000BB531UAD,000000358,a1S4W000004D1TcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkhUAH,,300,300,false,,a1H4W00000BB531UAD,a1S4W000004D1TcUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkhUAH,
a1Q4W000003fqVWUAY,,a1H4W00000BB533UAD,000000359,a1S4W000004D1SEUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkiUAH,,300,300,false,,a1H4W00000BB533UAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkiUAH,
a1Q4W000003fqVXUAY,,a1H4W00000BB533UAD,000000360,a1S4W000004D1SEUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZkjUAH,a1Q4W000003fqVWUAY,40,40,false,,a1H4W00000BB533UAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZkjUAH,a1Q4W000003fqVWUAY
a1Q4W000003fqVYUAY,,a1H4W00000BB532UAD,000000361,a1S4W000004D1SEUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkgUAH,,300,300,false,,a1H4W00000BB532UAD,a1S4W000004D1SEUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkgUAH,
a1Q4W000003fqVZUAY,,a1H4W00000BB534UAD,000000362,a1S4W000004D1TcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkkUAH,,300,300,false,,a1H4W00000BB534UAD,a1S4W000004D1TcUAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkkUAH,
a1Q4W000003fqVaUAI,,a1H4W00000BB534UAD,000000363,a1S4W000004D1TcUAK,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R1QAI,State Chapter Membership,90,false,a1C4W00000845KnUAI,1,40,a1I4W00000HFZklUAH,a1Q4W000003fqVZUAY,40,40,false,,a1H4W00000BB534UAD,a1S4W000004D1TcUAK,,a134W000009DZGIQA4,a154W00000926R1QAI,a1C4W00000845KnUAI,a1I4W00000HFZklUAH,a1Q4W000003fqVZUAY
a1Q4W000003fqVbUAI,,a1H4W00000BB535UAD,000000364,a1S4W000004D1RPUA0,2019-11-15,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkoUAH,,300,300,false,,a1H4W00000BB535UAD,a1S4W000004D1RPUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkoUAH,
a1Q4W000003fqVcUAI,,a1H4W00000BB536UAD,000000365,a1S4W000004D1RQUA0,2019-11-15,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZktUAH,,300,300,false,,a1H4W00000BB536UAD,a1S4W000004D1RQUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZktUAH,
a1Q4W000003fqVdUAI,,a1H4W00000BB537UAD,000000366,a1S4W000004D1SFUA0,2018-09-15,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkuUAH,,300,300,false,,a1H4W00000BB537UAD,a1S4W000004D1SFUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkuUAH,
a1Q4W000003fqVeUAI,,a1H4W00000BB538UAD,000000367,a1S4W000004D1SFUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkvUAH,,300,300,false,,a1H4W00000BB538UAD,a1S4W000004D1SFUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkvUAH,
a1Q4W000003fqVfUAI,,a1H4W00000BB539UAD,000000368,a1S4W000004D1RRUA0,2018-10-25,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkwUAH,,300,300,false,,a1H4W00000BB539UAD,a1S4W000004D1RRUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkwUAH,
a1Q4W000003fqVgUAI,,a1H4W00000BB53AUAT,000000369,a1S4W000004D1RRUA0,,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZkxUAH,,300,300,false,,a1H4W00000BB53AUAT,a1S4W000004D1RRUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZkxUAH,
a1Q4W000003fqVhUAI,,a1H4W00000BB53BUAT,000000370,a1S4W000004D1RSUA0,2019-11-15,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZl2UAH,,300,300,false,,a1H4W00000BB53BUAT,a1S4W000004D1RSUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZl2UAH,
a1Q4W000003fqViUAI,,a1H4W00000BB53CUAT,000000371,a1S4W000004D1RUUA0,2019-11-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZl7UAH,,300,300,false,,a1H4W00000BB53CUAT,a1S4W000004D1RUUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZl7UAH,
a1Q4W000003fqVjUAI,,a1H4W00000BB53DUAT,000000372,a1S4W000004D1RTUA0,2019-11-22,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZl8UAH,,300,300,false,,a1H4W00000BB53DUAT,a1S4W000004D1RTUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZl8UAH,
a1Q4W000003fqVkUAI,,a1H4W00000BB53EUAT,000000373,a1S4W000004D1RVUA0,2019-11-27,2,,,,,false,false,a134W000009DZGNQA4,a154W00000926RGQAY,FON-Mid size Company Membership,3500,false,a1C4W00000845KSUAY,1,3500,a1I4W00000HFZl9UAH,,3500,3500,false,,a1H4W00000BB53EUAT,a1S4W000004D1RVUA0,,a134W000009DZGNQA4,a154W00000926RGQAY,a1C4W00000845KSUAY,a1I4W00000HFZl9UAH,
a1Q4W000003fqWVUAY,,a1H4W00000BB53iUAD,000000430,a1S4W000004D1RzUAK,2020-05-23,3,14,11,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,3333.33,a1I4W00000HFZolUAH,,3333.33,3333.33,false,,a1H4W00000BB53iUAD,a1S4W000004D1RzUAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZolUAH,
a1Q4W000003fqWWUAY,,a1H4W00000BB53jUAD,000000431,a1S4W000004D1S0UAK,2020-05-23,4,14,10,,,false,false,a134W000009DZGNQA4,a154W00000926RWQAY,Company Membership,5000,true,a1C4W00000845KxUAI,1,3333.33,a1I4W00000HFZomUAH,,3333.33,3333.33,false,,a1H4W00000BB53jUAD,a1S4W000004D1S0UAK,,a134W000009DZGNQA4,a154W00000926RWQAY,a1C4W00000845KxUAI,a1I4W00000HFZomUAH,
a1Q4W000003fqWXUAY,,a1H4W00000BB53kUAD,000000432,a1S4W000004D1S1UAK,2020-05-30,0,,,,,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,false,a1C4W00000845KNUAY,1,300,a1I4W00000HFZotUAH,,300,300,false,,a1H4W00000BB53kUAD,a1S4W000004D1S1UAK,,a134W000009DZGIQA4,a154W00000926R6QAI,a1C4W00000845KNUAY,a1I4W00000HFZotUAH,
a1Q4W000003fqWYUAY,,a1H4W00000BB548UAD,000000175,a1S4W000004D1SGUA0,2014-06-14,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB548UAD,a1S4W000004D1SGUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqWZUAY,,a1H4W00000BB55PUAT,000000179,a1S4W000004D1TXUA0,2018-03-05,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,5000,25,,,125000,125000,false,,a1H4W00000BB55PUAT,a1S4W000004D1TXUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWaUAI,,a1H4W00000BB549UAD,000000180,a1S4W000004D1SHUA0,2013-02-21,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,125,,,125,125,false,,a1H4W00000BB549UAD,a1S4W000004D1SHUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWbUAI,,a1H4W00000BB54AUAT,000000181,a1S4W000004D1SIUA0,2013-03-17,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,50,,,50,50,false,,a1H4W00000BB54AUAT,a1S4W000004D1SIUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWcUAI,,a1H4W00000BB55ZUAT,000000182,a1S4W000004D1SJUA0,2013-06-04,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,25,,,25,25,false,,a1H4W00000BB55ZUAT,a1S4W000004D1SJUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWdUAI,,a1H4W00000BB55aUAD,000000183,a1S4W000004D1SKUA0,2014-04-11,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,37.5,,,37.5,37.5,false,,a1H4W00000BB55aUAD,a1S4W000004D1SKUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWeUAI,,a1H4W00000BB55cUAD,000000184,a1S4W000004D1SLUA0,2014-09-06,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,125,,,125,125,false,,a1H4W00000BB55cUAD,a1S4W000004D1SLUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWfUAI,,a1H4W00000BB55bUAD,000000185,a1S4W000004D1SMUA0,2014-10-02,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,112.5,,,112.5,112.5,false,,a1H4W00000BB55bUAD,a1S4W000004D1SMUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWgUAI,,a1H4W00000BB54FUAT,000000187,a1S4W000004D1SNUA0,2015-01-08,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,75,,,75,75,false,,a1H4W00000BB54FUAT,a1S4W000004D1SNUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWhUAI,,a1H4W00000BB54GUAT,000000188,a1S4W000004D1SOUA0,2014-12-04,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,87.5,,,87.5,87.5,false,,a1H4W00000BB54GUAT,a1S4W000004D1SOUA0,,a134W000009DZGIQA4,a154W00000926QuQAI,,,
a1Q4W000003fqWiUAI,,a1H4W00000BB55hUAD,000000189,a1S4W000004D1SPUA0,2014-08-15,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB55hUAD,a1S4W000004D1SPUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
a1Q4W000003fqWjUAI,,a1H4W00000BB54IUAT,000000190,a1S4W000004D1SQUA0,2015-03-22,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,100,,,100,100,false,,a1H4W00000BB54IUAT,a1S4W000004D1SQUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWkUAI,,a1H4W00000BB54JUAT,000000191,a1S4W000004D1SRUA0,2013-01-28,1,10,9,,,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,,,2500,2500,false,,a1H4W00000BB54JUAT,a1S4W000004D1SRUA0,,a134W000009DZGNQA4,a154W00000926QvQAI,,,
a1Q4W000003fqWlUAI,,a1H4W00000BB54KUAT,000000192,a1S4W000004D1SSUA0,2013-11-15,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,200,,,200,200,false,,a1H4W00000BB54KUAT,a1S4W000004D1SSUA0,,a134W000009DZGIQA4,a154W00000926R6QAI,,,
a1Q4W000003fqWmUAI,,a1H4W00000BB54LUAT,000000193,a1S4W000004D1STUA0,2013-07-23,0,,,,,true,false,a134W000009DZGIQA4,a154W00000926RDQAY,Student Membership,45,true,,1,25,,,25,25,false,,a1H4W00000BB54LUAT,a1S4W000004D1STUA0,,a134W000009DZGIQA4,a154W00000926RDQAY,,,
