Id,EventApi__Event__c,Name,External_Id__c,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,OrderApi__Package_Items__c,OrderApi__Required_Package_Items__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Item_Class_Name__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,OrderApi__Item__c,EventApi__Event__r.Id,OrderApi__Adjustment_Account__r.Id,OrderApi__Business_Group__r.Name,OrderApi__Deferred_Revenue_Account__r.Id,OrderApi__Discount_Account__r.Id,OrderApi__Form__r.Id,OrderApi__Income_Account__r.Id,OrderApi__Item_Class__r.External_Id__c,OrderApi__Refund_Account__r.Id,OrderApi__Shipping_Method__r.Id,OrderApi__Shipping_Region__r.Id,OrderApi__Tax_Class__r.External_Id__c,OrderApi__Tax_Locale__r.Id,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program__r.Id,OrderApi__AR_Account__r.Id,OrderApi__Renewal_Form__r.Id,OrderApi__Item__r.External_Id__c
a154W00000926ZHQAY,,Leadership Workshop,410,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000G3d1EQAR,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIEQA4,,,,,,,,,,false,25,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX4VQAW,,,17427ab1-098d-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,38,a104W00000G3d1HQAR,,,,,49,,,,a104W00000G3d1FQAR,,
a154W00000926bQQAQ,a1Y4W000002r0bvUAA,Meet Jerry Huskins,411,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Get a chance to meet with the CEO and Founder of Fonteva!</p><p><br></p>,false,false,a104W00000G3d1EQAR,Meet Jerry Huskins (FON-Meet the Organization 1-1 Meetings (Community Event)),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHsQAO,,,Meet Jerry Huskins,,,,,,,false,0,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX5qQAG,,,7f059649-31a9-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Get a chance to meet with the CEO and Founder of Fonteva!</p><p><br></p>,,,a1Y4W000002r0bvUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1hQAB,187,a104W00000G3d1hQAB,,,,,271,,,,a104W00000G3d1FQAR,,
a154W00000926bRQAQ,a1Y4W000002r0bvUAA,Meet Paul Lundy,412,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Get a chance to meet with the President and Founder of Fonteva!</p><p><br></p>,false,false,a104W00000G3d1EQAR,Meet Jerry Huskins (FON-Meet the Organization 1-1 Meetings (Community Event)),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHsQAO,,,Meet Jerry Huskins,,,,,,,false,0,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX5rQAG,,,7f059649-31a9-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Get a chance to meet with the President and Founder of Fonteva!</p><p><br></p>,,,a1Y4W000002r0bvUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1hQAB,187,a104W00000G3d1hQAB,,,,,272,,,,a104W00000G3d1FQAR,,
a154W00000926bSQAQ,a1Y4W000002r0bvUAA,Meet Mac Anderson,413,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Meet the CTO of Fonteva</p>,false,false,a104W00000G3d1EQAR,Meet Mac Anderson (FON-Meet the Organization 1-1 Meetings (Community Event)),,,,,false,true,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZHsQAO,,,Meet Mac Anderson,,,,,,,false,0,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX5sQAG,,,7f059649-31a9-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Meet the CTO of Fonteva</p>,,,a1Y4W000002r0bvUAA,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1hQAB,187,a104W00000G3d1hQAB,,,,,273,,,,a104W00000G3d1FQAR,,
a154W00000926SmQAI,,FON-Scholarship Donation1500,414,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,,false,false,a104W00000G3d1cQAB,FON-Scholarship Donation1500,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,FON-Scholarship Donation1500,,,,,,,false,1500,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926RYQAY,a1Y4W000002r0bsUAA,Full Conference Pass,415,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,true,a104W00000G3d1aQAB,,"Access all areas of the event including all sessions, and exhibits.",false,false,a104W00000G3d1cQAB,Full Conference Pass (FON-Annual Conference (Lightning Event)),,,,,false,true,false,,0,a0S4W00000WEbeKUAT,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/DuwTnqBW_badge.png,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGVQA4,,,Full Conference Pass (FON-Annual Conference (Lightning Event)),,,,,,,false,100,a104W00000G3d1hQAB,false,false,false,false,2018-10-05,Specific Date,,,,,,,,,,2,0,,,a1j4W00000SEaG2QAL,lte1-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"Access all areas of the event including all sessions, and exhibits.",,,a1Y4W000002r0bsUAA,a104W00000G3d2HQAR,FON-International Association,a104W00000G3d1aQAB,a104W00000G3d1cQAB,a0S4W00000WEbeKUAT,a104W00000G3d1hQAB,127,a104W00000G3d1hQAB,,,,,,,29,,a104W00000G3d1FQAR,,
a154W00000926SRQAY,a1Y4W000002r0bsUAA,VIP Registration,416,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,true,a104W00000G3d1aQAB,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",false,false,a104W00000G3d1cQAB,VIP Registration (FON-Annual Conference (Lightning Event)),,,,,true,true,false,,0,a0S4W00000WEbeKUAT,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/HNTgLslo_badge.png,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGVQA4,,,VIP Registration (FON-Annual Conference (Conference Style Event)),,,,,,,false,200,a104W00000G3d1hQAB,false,false,false,false,2018-10-10,Specific Date,,,,,,,,,,2,0,,,a1j4W00000SEaG5QAL,lte1-Ticket Class,false,false,,false,a104W00000G3d1aQAB,,,,,false,false,,,false,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",,,a1Y4W000002r0bsUAA,a104W00000G3d2HQAR,FON-International Association,a104W00000G3d1aQAB,a104W00000G3d1cQAB,a0S4W00000WEbeKUAT,a104W00000G3d1hQAB,127,a104W00000G3d1hQAB,,,,,,,30,,a104W00000G3d1aQAB,,
a154W00000926SGQAY,,FON-Member Registration 2014 Conference,417,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,Member Price,false,false,a104W00000G3d1cQAB,Member Registration 2014 Conference (2015 Annual Conference),,,,,false,true,false,,,,,http://automation-images.s3.amazonaws.com/HiltonDC.jpg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGhQAO,,,Member Registration 2014 Conference,,,,,,,false,200,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,,,,conf2-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Member Price,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1hQAB,130,a104W00000G3d1hQAB,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926SNQAY,,FON-Sponsor Registration 2014 Conference,418,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,"As a Sponsor, you'll have access to our Sponsor-only lounge and Sponsor Appreciation Lunch.  Thank you for your support!",false,false,a104W00000G3d1cQAB,Sponsor Registration 2014 Conference (2015 Annual Conference),,,,,false,true,false,,,,,http://automation-images.s3.amazonaws.com/HiltonDC.jpg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGhQAO,,,Sponsor Registration 2014 Conference,,,,,,,false,150,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,,,,conf2-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,"As a Sponsor, you&#39;ll have access to our Sponsor-only lounge and Sponsor Appreciation Lunch.  Thank you for your support!",,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1hQAB,130,a104W00000G3d1hQAB,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926S5QAI,,FON-Homecoming Game Ticket,419,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,Ticket for the annual homecoming game,false,false,a104W00000G3d1cQAB,Homecoming Game Ticket (Homecoming),,,,,false,false,false,,,,,http://homecoming.sdsu.edu/homecoming/images/minifreetextimages/02261-homecoming_car_2012.jpg,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGgQAO,,,Homecoming Game Ticket,,,,,,,false,100,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000SEaHCQA1,hc1-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Ticket for the annual homecoming game,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1hQAB,147,a104W00000G3d1hQAB,,,,,,,31,,a104W00000G3d1FQAR,,
a154W00000926SPQAY,,FON-User Group Ticket,420,a104W00000G3d2HQAR,false,,RESERVED,,a0o4W00000M5SknQAF,0,false,,,Come to the user group,false,false,a104W00000G3d1cQAB,User Group Ticket (User Meetup),,,,,false,true,false,,,,,https://fonteva-customer-media.s3.amazonaws.com/00D1I000000nqo4UAA/wldztdFZ_ticket_4.png,a104W00000G3d1hQAB,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZGkQAO,,,User Group Ticket,,,,,,,false,20,a104W00000G3d1hQAB,false,false,false,false,,,,,,,,,,,,0,0,,,,sim3-Ticket Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Come to the user group,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1hQAB,132,a104W00000G3d1hQAB,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UKQAY,,FON-LSI: Energy Policy Innovation Council,421,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,LSI: Energy Policy Innovation Council,false,false,a104W00000G3d1cQAB,LSI: Energy Policy Innovation Council,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,LSI: Energy Policy Innovation Council,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,LSI: Energy Policy Innovation Council,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926ULQAY,,FON-MacArthur - Nuclear Trafficking,422,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,MacArthur - Nuclear Trafficking,false,false,a104W00000G3d1cQAB,MacArthur - Nuclear Trafficking,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,MacArthur - Nuclear Trafficking,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,MacArthur - Nuclear Trafficking,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UMQAY,,FON-Kidscourt-Courtworks,423,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Kidscourt-Courtworks,false,false,a104W00000G3d1cQAB,Kidscourt-Courtworks,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Kidscourt-Courtworks,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Kidscourt-Courtworks,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UNQAY,,FON-Carey and Armstrong Prize for Achievement in Public Service,424,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Carey and Armstrong Prize for Achievement in Public Service,false,false,a104W00000G3d1cQAB,Carey and Armstrong Prize for Achievement in Public Service,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Carey and Armstrong Prize for Achievement in Public Service,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Carey and Armstrong Prize for Achievement in Public Service,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UOQAY,,FON-Transnational Law Summer Student Fellowship/Scholarship,425,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Transnational Law Summer Student Fellowship/Scholarship,false,false,a104W00000G3d1cQAB,Transnational Law Summer Student Fellowship/Scholarship,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Transnational Law Summer Student Fellowship/Scholarship,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Transnational Law Summer Student Fellowship/Scholarship,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UPQAY,,FON-Law Restricted Scholarships,426,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Law Restricted Scholarships,false,false,a104W00000G3d1cQAB,Law Restricted Scholarships,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Law Restricted Scholarships,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Law Restricted Scholarships,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UQQAY,,FON-Armstrong Award Quarterly Interest Payment Operating Account,427,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Armstrong Award Quarterly Interest Payment Operating Account,false,false,a104W00000G3d1cQAB,Armstrong Award Quarterly Interest Payment Operating Account,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Armstrong Award Quarterly Interest Payment Operating Account,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Armstrong Award Quarterly Interest Payment Operating Account,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926URQAY,,FON-Soroosh Davani Memorial Scholarship Quasi-Endowment,428,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Soroosh Davani Memorial Scholarship Quasi-Endowment,false,false,a104W00000G3d1cQAB,Soroosh Davani Memorial Scholarship Quasi-Endowment,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Soroosh Davani Memorial Scholarship Quasi-Endowment,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Soroosh Davani Memorial Scholarship Quasi-Endowment,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926USQAY,,FON-John R. Becker Scholarship,429,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,John R. Becker Scholarship,false,false,a104W00000G3d1cQAB,John R. Becker Scholarship,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,John R. Becker Scholarship,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,John R. Becker Scholarship,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926ShQAI,,FON-Spirit Squad Restricted,430,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Spirit Squad Restricted,false,false,a104W00000G3d1cQAB,Spirit Squad Restricted,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Spirit Squad Restricted,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Spirit Squad Restricted,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926R8QAI,,FON-Women and Philanthropy,431,a104W00000G3d2HQAR,false,,,,a0o4W00000M5SknQAF,0,false,,,Women and Philanthropy,false,false,a104W00000G3d1cQAB,Women and Philanthropy,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000009DZGPQA4,,,Women and Philanthropy,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,Women and Philanthropy,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1cQAB,,a104W00000G3d1HQAR,154,a104W00000G3d1HQAR,,,,,,,,,a104W00000G3d1FQAR,,
a154W00000926UhQAI,,Round Table Discussion I,432,a104W00000G3d2HQAR,false,,EventApi__Attendee__c,,a0o4W00000M5SknQAF,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a104W00000G3d1EQAR,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000G3d1HQAR,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000009DZIfQAO,,,,,,,,,,false,0,a104W00000G3d1HQAR,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000jHX1lQAG,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000G3d1FQAR,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,,a104W00000G3d2HQAR,FON-International Association,,a104W00000G3d1EQAR,,a104W00000G3d1HQAR,80,a104W00000G3d1HQAR,,,,,278,,,,a104W00000G3d1FQAR,,
