Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Adjustment_Account__c,OrderApi__Assign_to_Item__c,OrderApi__Assignment_Badge_Types_CSV__c,OrderApi__Assignment_SObject__c,OrderApi__Assignments_Display_Label__c,OrderApi__Business_Group__c,OrderApi__Cost__c,OrderApi__Defer_Revenue__c,OrderApi__Deferred_Revenue_Account__c,OrderApi__Deferred_Revenue_Term__c,OrderApi__Description__c,OrderApi__Disable_Price_Rules__c,OrderApi__Disable_Scheduling__c,OrderApi__Discount_Account__c,OrderApi__Display_Name__c,OrderApi__Download_File_Location__c,OrderApi__Download_File_Name__c,OrderApi__Download_File_Type__c,OrderApi__EAN__c,OrderApi__Enable_Access_Permissions__c,OrderApi__Enable_Assignments__c,OrderApi__Enable_Shipping__c,OrderApi__Features_List__c,OrderApi__Flex_Day_of_the_Month__c,OrderApi__Form__c,OrderApi__ISBN__c,OrderApi__Image_Path__c,OrderApi__Income_Account__c,OrderApi__Interview_Form_Display_Label__c,OrderApi__Is_Active__c,OrderApi__Is_Contribution__c,OrderApi__Is_Default_Shipping_Rate__c,OrderApi__Is_Default_Tax_Rate__c,OrderApi__Is_Downloadable__c,OrderApi__Is_Event__c,OrderApi__Is_Inventoried__c,OrderApi__Is_Publication__c,OrderApi__Is_Service__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Is_Subscription__c,OrderApi__Is_Tax_Deductible__c,OrderApi__Is_Tax__c,OrderApi__Is_Taxable__c,OrderApi__Item_Class__c,OrderApi__Item_Weight_UOM__c,OrderApi__Item_Weight__c,OrderApi__Line_Description__c,OrderApi__Maximum_Number_of_Assignments__c,OrderApi__Maximum_Number_of_Downloads__c,OrderApi__Maximum_Value__c,OrderApi__Maximum_Weight__c,OrderApi__Minimum_Value__c,OrderApi__Minimum_Weight__c,OrderApi__Not_For_Individual_Sale__c,OrderApi__Price__c,OrderApi__Refund_Account__c,OrderApi__Require_Assignments__c,OrderApi__Require_Shipping__c,OrderApi__Restrict_Number_of_Assignments__c,OrderApi__Restrict_Number_of_Downloads__c,OrderApi__Revenue_Recognition_Date__c,OrderApi__Revenue_Recognition_Rule__c,OrderApi__Revenue_Recognition_Term_Rule__c,OrderApi__SKU__c,OrderApi__Shipping_Method__c,OrderApi__Shipping_Region__c,OrderApi__Subscription_Plan_Display_Label__c,OrderApi__Tax_Class__c,OrderApi__Tax_Locale__c,OrderApi__Tax_Percent__c,OrderApi__UPC__c,OrderApi__Package_Items__c,OrderApi__Required_Package_Items__c,EventApi__Schedule_Item__c,EventApi__Sponsor_Package__c,EventApi__Ticket_Type__c,ROEApi__Item_Class_Name__c,ProgramApi__Is_Program_Fee__c,ProgramApi__Is_Program_Maintenance_Fee__c,ProgramApi__Program__c,OrderApi__Require_PreAuthorized_Payment__c,OrderApi__AR_Account__c,OrderApi__Invoice_Payment_Priority__c,OrderApi__Add_to_Cart_Button_Label_Override__c,OrderApi__Add_to_Cart_Button_Override__c,OrderApi__Assignment_Instructions__c,OrderApi__Enable_Cancellation_Request__c,OrderApi__Enable_MidTerm_Changes__c,OrderApi__Inventory_Message__c,OrderApi__Inventory__c,OrderApi__Parent_Item__c,OrderApi__Renewal_Form__c,OrderApi__eStore_Description__c,OrderApi__eStore_Short_Description__c,OrderApi__Item__c,LastViewedDate,LastReferencedDate,OrderApi__Adjustment_Account__r.Name,OrderApi__Business_Group__r.Name,OrderApi__Deferred_Revenue_Account__r.Name,OrderApi__Discount_Account__r.Name,OrderApi__Form__r.Name,OrderApi__Income_Account__r.Name,OrderApi__Item_Class__r.External_Id__c,OrderApi__Refund_Account__r.Name,OrderApi__Shipping_Method__r.Name,OrderApi__Shipping_Region__r.Name,OrderApi__Tax_Class__r.External_Id__c,OrderApi__Tax_Locale__r.Name,EventApi__Schedule_Item__r.External_Id__c,EventApi__Sponsor_Package__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,ProgramApi__Program__r.Name,OrderApi__AR_Account__r.Name,OrderApi__Renewal_Form__r.Name,OrderApi__Item__r.External_Id__c
a154W000008mjsGQAQ,false,FON-Diane Halle Center for Family Justice Operating,299,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Diane Halle Center for Family Justice Operating,false,false,a104W00000FuSx7QAF,Diane Halle Center for Family Justice Operating,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Diane Halle Center for Family Justice Operating,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Diane Halle Center for Family Justice Operating,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjsHQAQ,false,FON-Pro Bono Program,300,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Pro Bono Program,false,false,a104W00000FuSx7QAF,Pro Bono Program,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Pro Bono Program,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Pro Bono Program,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjsIQAQ,false,FON-Moot Court Operating / Dean's Discretionary Fund,301,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Moot Court Operating / Dean's Discretionary Fund,false,false,a104W00000FuSx7QAF,Moot Court Operating / Dean's Discretionary Fund,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Moot Court Operating / Dean's Discretionary Fund,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Moot Court Operating / Dean&#39;s Discretionary Fund,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjsJQAQ,false,FON-Innovation Advancement Program,302,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Innovation Advancement Program,false,false,a104W00000FuSx7QAF,Innovation Advancement Program,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Innovation Advancement Program,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Innovation Advancement Program,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjsKQAQ,false,FON-Charles A. Pulaski Jr. Memorial Endowment,303,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,Charles A. Pulaski Jr. Memorial Endowment,false,false,a104W00000FuSx7QAF,Charles A. Pulaski Jr. Memorial Endowment,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,true,true,false,false,false,false,false,false,false,false,false,true,false,false,a134W000008hIDOQA2,,,Charles A. Pulaski Jr. Memorial Endowment,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,,FON-Donation Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,Charles A. Pulaski Jr. Memorial Endowment,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,118,4000 - Income,,,,,,,,,1100 - Accounts Receivable,,
a154W000008mjlJQAQ,false,Beginner Workshop,304,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000FuSwjQAF,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZFQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,132,,,,1100 - Accounts Receivable,,
a154W000008mjlKQAQ,false,Conferece Check In,305,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Please check in when you arrive at the symposium.</p>,false,false,a104W00000FuSwjQAF,Conference Check In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZGQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Please check in when you arrive at the symposium.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,133,,,,1100 - Accounts Receivable,,
a154W000008mjlLQAQ,false,Keynote Speech,306,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",false,false,a104W00000FuSwjQAF,Keynote Speech,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZHQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,"<p>Welcome to the Conference. Attend our Keynote Speech for inspiration from Gerald Frank, Vice President of ABC Corporation.</p>",,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,134,,,,1100 - Accounts Receivable,,
a154W000008mjlMQAQ,false,Leadership Workshop,307,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Attend this session to sharpen your leadership skills.</p>,false,false,a104W00000FuSwjQAF,Leadership Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZIQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Attend this session to sharpen your leadership skills.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,135,,,,1100 - Accounts Receivable,,
a154W000008mjlNQAQ,false,Luncheon,308,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,false,false,a104W00000FuSwjQAF,Luncheon,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZJQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a complimentary luncheon on Wednesday. This is a great networking opportunity for both new and returning members.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,136,,,,1100 - Accounts Receivable,,
a154W000008mjlOQAQ,false,Round Table Discussion I,309,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion I,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZKQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join us for a round table discussion on the latest trends and topics in our field.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,146,,,,1100 - Accounts Receivable,,
a154W000008mjlPQAQ,false,Round Table Discussion II,310,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,false,false,a104W00000FuSwjQAF,Round Table Discussion II,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZLQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Join the Association Leaders for a discussion on exciting developments and roadmap of the organization.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,147,,,,1100 - Accounts Receivable,,
a154W000008mjlQQAQ,false,Welcome Breakfast,311,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,false,false,a104W00000FuSwjQAF,Welcome Breakfast,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICCQA2,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfZMQAY,,,8a0190a8-a404-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Welcome to the Annual Symposium. Join us for a continental breakfast on the second floor.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,80,4000 - Income,,,,,148,,,,1100 - Accounts Receivable,,
a154W000008mjlRQAQ,false,Bronze Annual Symposium Sponsor Package,312,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Bronze Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICDQA2,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQNwQAM,,8a0190a8-a404-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,81,4000 - Income,,,,,,60,,,1100 - Accounts Receivable,,
a154W000008mjn7QAA,false,Bronze Annual Symposium Sponsor Package,313,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Bronze Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICYQA2,,,Show off your association pride by sponsoring our annual symposium at the bronze level.,,,,,,,false,4000,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQONQA2,,17427ab1-098d-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,39,4000 - Income,,,,,,34,,,1100 - Accounts Receivable,,
a154W000008mjn8QAA,false,Gold Annual Symposium Sponsor Package,314,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Gold Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICYQA2,,,Show off your association pride by sponsoring our annual symposium at the gold level.,,,,,,,false,10000,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQOOQA2,,17427ab1-098d-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,39,4000 - Income,,,,,,35,,,1100 - Accounts Receivable,,
a154W000008mjn9QAA,false,Silver Annual Symposium Sponsor Package,315,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,,,a0o4W00000MOvweQAD,0,false,,,,false,false,a104W00000FuSx7QAF,Silver Annual Symposium Sponsor Package,,,,,false,false,false,,,,,https://gdo-training--framework.na78.visual.force.com/apex/AwsProxy?key=00D1N0000016MPNUA2/FtEkQKqQ_sponsor_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICYQA2,,,Show off your association pride by sponsoring our annual symposium at the silver level.,,,,,,,false,6000,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,a1h4W00000jxQOPQA2,,17427ab1-098d-4-Sponsor Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,,,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,,4000 - Income,39,4000 - Income,,,,,,36,,,1100 - Accounts Receivable,,
a154W000008mjnAQAQ,false,Full Conference Pass,316,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,RESERVED,,a0o4W00000MOvweQAD,0,false,,,"Access all areas of the event including all sessions, and exhibits.",false,false,a104W00000FuSx7QAF,Full Conference Pass (Test 2),,,,,false,true,false,,,a0S4W00000WTI2bUAH,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/lXIIWVPG_conference_ticket_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICZQA2,,,,,,,,,,false,100,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000RiPlSQAV,9f19073b-01e3-4-Ticket Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,"Access all areas of the event including all sessions, and exhibits.",,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,FON-Lightning Events Registration Form,4000 - Income,40,4000 - Income,,,,,,,57,,1100 - Accounts Receivable,,
a154W000008mjnBQAQ,false,VIP Registration,317,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,RESERVED,,a0o4W00000MOvweQAD,0,false,,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",false,false,a104W00000FuSx7QAF,VIP Registration (Test 2),,,,,false,true,false,,,a0S4W00000WTI2bUAH,,https://tso-data--framework.na50.visual.force.com/apex/AwsProxy?key=00D6A0000039vRfUAI/JNChCOwT_vip_ticket_png&bucket=fonteva-customer-media-secure,a104W00000FuSwmQAF,,true,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICZQA2,,,,,,,,,,false,200,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,,,a1j4W00000RiPlTQAV,9f19073b-01e3-4-Ticket Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,"Get full conference access, plus a backstage pass to meet our keynote speakers!",,,,,6100 - Adjustments,FON-International Association,,6000 - Expenses,FON-Lightning Events Registration Form,4000 - Income,40,4000 - Income,,,,,,,58,,1100 - Accounts Receivable,,
a154W000008mjnCQAQ,false,Advanced Discussion,318,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,false,false,a104W00000FuSwjQAF,Advanced Discussion,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICaQAM,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfaOQAQ,,,9f19073b-01e3-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>The Advanced Discussion is where industry leaders come together and brainstorm new ideas.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,41,4000 - Income,,,,,82,,,,1100 - Accounts Receivable,,
a154W000008mjnDQAQ,false,Beginner Workshop,319,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,false,false,a104W00000FuSwjQAF,Beginner Workshop,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICaQAM,,,,,,,,,,false,25,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfaPQAQ,,,9f19073b-01e3-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>New around here? Check out our Beginner Workshop to get a feel for what we are all about and meet more people like you!</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,41,4000 - Income,,,,,83,,,,1100 - Accounts Receivable,,
a154W000008mjnEQAQ,false,Conferece Check In,320,2020-08-28T02:16:22.000+0000,2020-09-24T10:14:14.000+0000,2020-09-24T10:14:14.000+0000,a104W00000FuSxmQAF,false,,EventApi__Attendee__c,,a0o4W00000MOvweQAD,0,false,,,<p>Please check in when you arrive at the symposium.</p>,false,false,a104W00000FuSwjQAF,Conference Check In,,,,,false,false,false,,,,,https://s3.us-east-1.amazonaws.com/fonteva-customer-media/00D1U000000FLVyUAO/WcRwRzNr_placeholder_svg,a104W00000FuSwmQAF,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,a134W000008hICaQAM,,,,,,,,,,false,0,a104W00000FuSwmQAF,false,false,false,false,,,,,,,,,,,,0,0,a1d4W00000ivfaQQAQ,,,9f19073b-01e3-4-Schedule Class,false,false,,false,a104W00000FuSwkQAF,,,,,false,false,,,false,,<p>Please check in when you arrive at the symposium.</p>,,,,,6100 - Adjustments,FON-International Association,,1000 - Cash,,4000 - Income,41,4000 - Income,,,,,84,,,,1100 - Accounts Receivable,,
