Id,IsDeleted,Name,External_Id__c,CreatedDate,LastModifiedDate,SystemModstamp,OrderApi__Account__c,OrderApi__Assignment__c,OrderApi__Awarded_Date__c,OrderApi__Badge_Description__c,OrderApi__Badge_Type_Icon__c,OrderApi__Badge_Type__c,OrderApi__Badge_Workflow__c,OrderApi__Contact__c,OrderApi__Engagement_Score__c,OrderApi__Expired_Date__c,OrderApi__Is_Active__c,OrderApi__Item__c,OrderApi__Sales_Order_Line__c,OrderApi__Term__c,OrderApi__Account__r.External_Id__c,OrderApi__Assignment__r.External_Id__c,OrderApi__Badge_Type__r.Id,OrderApi__Badge_Workflow__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Term__r.External_Id__c
a0m4W00000YpEvvQAF,false,00000475,88,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm0SQAQ,,2017-02-10,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEvv"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9QQAT,,100,2018-02-09,false,a154W000008mjptQAA,,,71,,a0k4W00000CpmSFQAZ,23,,544,,
a0m4W00000YpEtEQAV,false,00000476,89,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtE"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000CpmSGQAZ,a0l4W00000GEt9YQAT,0034W00002AU8UiQAL,25,,true,,,,,,a0k4W00000CpmSGQAZ,31,305,,,
a0m4W00000YpEtFQAV,false,00000477,90,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtF"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000CpmSGQAZ,a0l4W00000GEt9XQAT,0034W00002AU8VAQA1,25,,true,,,,,,a0k4W00000CpmSGQAZ,30,134,,,
a0m4W00000YpEtGQAV,false,00000478,91,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2014-09-18,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtG"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8V4QAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,114,546,,
a0m4W00000YpEtHQAV,false,00000479,92,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-10-03,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtH"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9UQAT,0034W00002AU8VgQAL,100,,true,a154W000008mjpSQAQ,,,,,a0k4W00000CpmSEQAZ,27,292,514,,
a0m4W00000YpEtIQAV,false,00000480,93,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-10-26,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtI"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8VuQAL,100,,true,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,6,545,,
a0m4W00000YpEtJQAV,false,00000481,94,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-10-27,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtJ"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VVQA1,100,,true,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,235,546,,
a0m4W00000YpEtKQAV,false,00000482,95,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all attendees of our annual conference.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Annual Conference Attendee Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtK"" target=""_tab"">FON-Annual Conference Attendee Badge</a>",a0k4W00000CpmSGQAZ,a0l4W00000GEt9XQAT,0034W00002AU8UqQAL,25,,true,,,,,,a0k4W00000CpmSGQAZ,30,68,,,
a0m4W00000YpEtLQAV,false,00000483,96,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtL"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8UVQA1,100,2018-01-07,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,279,546,,
a0m4W00000YpEtMQAV,false,00000484,97,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtM"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VaQAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,285,546,,
a0m4W00000YpEtNQAV,false,00000485,98,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtN"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8TNQA1,100,2017-09-24,false,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,302,545,,
a0m4W00000YpEvwQAF,false,00000486,99,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021flzWQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEvw"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,2017-09-24,false,a154W000008mjpAQAQ,,,78,,a0k4W00000CpmSFQAZ,22,,543,,
a0m4W00000YpEtOQAV,false,00000487,100,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtO"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VEQA1,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,138,546,,
a0m4W00000YpEtPQAV,false,00000488,101,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtP"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8UfQAL,100,2017-09-24,false,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,301,545,,
a0m4W00000YpEtQQAV,false,00000489,102,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtQ"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8UYQA1,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,282,546,,
a0m4W00000YpEtRQAV,false,00000490,103,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtR"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8UTQA1,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,277,546,,
a0m4W00000YpEtSQAV,false,00000491,104,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtS"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8V1QAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,93,546,,
a0m4W00000YpEtTQAV,false,00000492,105,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtT"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8VPQA1,100,2017-09-24,false,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,228,545,,
a0m4W00000YpEvxQAF,false,00000493,106,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm14QAA,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEvx"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,2017-09-24,false,a154W000008mjpAQAQ,,,62,,a0k4W00000CpmSFQAZ,22,,543,,
a0m4W00000YpEvyQAF,false,00000494,107,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm0TQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEvy"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,2017-09-24,false,a154W000008mjpAQAQ,,,79,,a0k4W00000CpmSFQAZ,22,,543,,
a0m4W00000YpEvzQAF,false,00000495,108,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021flzSQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEvz"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9QQAT,,100,,true,a154W000008mjptQAA,,,87,,a0k4W00000CpmSFQAZ,23,,544,,
a0m4W00000YpEw0QAF,false,00000496,109,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm1AQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEw0"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9QQAT,,100,,true,a154W000008mjptQAA,,,76,,a0k4W00000CpmSFQAZ,23,,544,,
a0m4W00000YpEtUQAV,false,00000497,110,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtU"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VdQAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,289,546,,
a0m4W00000YpEtVQAV,false,00000498,111,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtV"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8S8QAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,181,546,,
a0m4W00000YpEtWQAV,false,00000499,112,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtW"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8V5QAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,115,546,,
a0m4W00000YpEtXQAV,false,00000501,113,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtX"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8V4QAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,114,546,,
a0m4W00000YpEtYQAV,false,00000502,114,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtY"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8UbQAL,100,2017-09-24,false,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,295,545,,
a0m4W00000YpEtZQAV,false,00000503,115,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtZ"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8VJQA1,100,2017-09-24,false,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,179,545,,
a0m4W00000YpEtaQAF,false,00000504,116,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEta"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VZQA1,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,267,546,,
a0m4W00000YpEtbQAF,false,00000505,117,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtb"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VtQAL,100,2017-09-24,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,5,546,,
a0m4W00000YpEw1QAF,false,00000506,118,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm19QAA,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEw1"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9QQAT,,100,,true,a154W000008mjptQAA,,,77,,a0k4W00000CpmSFQAZ,23,,544,,
a0m4W00000YpEw2QAF,false,00000507,119,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm1DQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEw2"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9QQAT,,100,,true,a154W000008mjptQAA,,,73,,a0k4W00000CpmSFQAZ,23,,544,,
a0m4W00000YpEw3QAF,false,00000508,120,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021flzUQAQ,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEw3"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,2017-11-01,false,a154W000008mjpAQAQ,,,80,,a0k4W00000CpmSFQAZ,22,,543,,
a0m4W00000YpEw4QAF,false,00000509,121,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,0014W000021fm13QAA,,2017-09-25,Awarded to all organization members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Organizational Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEw4"" target=""_tab"">FON-Organizational Member Badge</a>",a0k4W00000CpmSFQAZ,a0l4W00000GEt9PQAT,,100,2017-09-24,false,a154W000008mjpAQAQ,,,69,,a0k4W00000CpmSFQAZ,22,,543,,
a0m4W00000YpEtcQAF,false,00000510,122,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtc"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8UcQAL,100,2018-02-23,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,297,546,,
a0m4W00000YpEtdQAF,false,00000511,123,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtd"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9RQAT,0034W00002AU8VTQA1,100,,true,a154W000008mjp9QAA,,,,,a0k4W00000CpmSEQAZ,24,233,545,,
a0m4W00000YpEtfQAF,false,00000513,124,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtf"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8VkQAL,100,2018-04-05,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,307,546,,
a0m4W00000YpEtgQAF,false,00000514,125,2020-08-28T02:16:22.000+0000,2020-09-24T07:29:27.000+0000,2020-09-24T07:29:27.000+0000,,,2017-09-25,Awarded to all individual members of the association.,"<img src=""https://res.cloudinary.com/fonteva-inc/image/upload/v1402119417/default-badge-icon-small_iz1fox.png"" alt=""FON-Individual Member Badge"" style=""height:12px; width:12px;"" border=""0""/> <a href=""https://gco12gej.my.salesforce.com/a0m4W00000YpEtg"" target=""_tab"">FON-Individual Member Badge</a>",a0k4W00000CpmSEQAZ,a0l4W00000GEt9SQAT,0034W00002AU8V0QAL,100,2018-04-03,false,a154W000008mjpLQAQ,,,,,a0k4W00000CpmSEQAZ,25,92,546,,
